regime,feature,target,scope,weighting,n,sources,positive_n,positive_sources,negative_sources,within_source_auc,within_source_identifiable_n,auc,ap,brier,balanced_accuracy,prevalence
glass_loso,hidden,detour_success,glass,source,101,20,23,7,19,0.6944444444444445,6,0.5763102083404218,0.3162878492720877,0.19359764233350477,0.5195808240617875,0.24250000000000005
glass_loso,hidden,detour_success,base_failure,decision,99,20,22,7,19,0.6944444444444445,6,0.5720188902007081,0.2999469152578936,0.18098895243283208,0.5324675324675325,0.22222222222222227
glass_loso,hidden,detour_success,base_failure,source,99,20,22,7,19,0.6944444444444445,6,0.5590049342105265,0.30256915324594946,0.1950393819270889,0.5200109649122807,0.24000000000000002
glass_loso,hidden,detour_success,glass_base_failure,decision,99,20,22,7,19,0.6944444444444445,6,0.5720188902007081,0.2999469152578936,0.18098895243283208,0.5324675324675325,0.22222222222222227
glass_loso,hidden,detour_success,glass_base_failure,source,99,20,22,7,19,0.6944444444444445,6,0.5590049342105265,0.30256915324594946,0.1950393819270889,0.5200109649122807,0.24000000000000002
glass_loso,hidden,detour_success,glass_base_crash,decision,91,20,22,7,18,0.7000000000000001,5,0.5691699604743085,0.3136051991294328,0.19381340599865016,0.530961791831357,0.24175824175824173
glass_loso,hidden,detour_success,glass_base_crash,source,91,20,22,7,18,0.7000000000000001,5,0.582792169963931,0.3335090963023074,0.19821719795903742,0.526181882402287,0.25250000000000006
glass_loso,hidden,detour_success,T-5,decision,23,20,4,4,17,1.0,1,0.6578947368421052,0.32142857142857145,0.1470526618845917,0.4736842105263158,0.17391304347826086
glass_loso,hidden,detour_success,T-5,source,23,20,4,4,17,1.0,1,0.6969696969696969,0.34960070984915703,0.14409328420460935,0.46969696969696967,0.17499999999999996
glass_loso,hidden,detour_success,glass_T-5,decision,23,20,4,4,17,1.0,1,0.6578947368421052,0.32142857142857145,0.1470526618845917,0.4736842105263158,0.17391304347826086
glass_loso,hidden,detour_success,glass_T-5,source,23,20,4,4,17,1.0,1,0.6969696969696969,0.34960070984915703,0.14409328420460935,0.46969696969696967,0.17499999999999996
glass_loso,hidden,detour_success,T-10,decision,23,20,7,6,14,,0,0.5446428571428571,0.42193223443223443,0.2285186175111265,0.6116071428571428,0.30434782608695654
glass_loso,hidden,detour_success,T-10,source,23,20,7,6,14,,0,0.5178571428571428,0.38183760683760676,0.23717507215091693,0.5892857142857142,0.29999999999999993
glass_loso,hidden,detour_success,glass_T-10,decision,23,20,7,6,14,,0,0.5446428571428571,0.42193223443223443,0.2285186175111265,0.6116071428571428,0.30434782608695654
glass_loso,hidden,detour_success,glass_T-10,source,23,20,7,6,14,,0,0.5178571428571428,0.38183760683760676,0.23717507215091693,0.5892857142857142,0.29999999999999993
glass_loso,hidden,detour_success,T-20,decision,23,20,7,7,14,0.0,1,0.44642857142857145,0.2960423634336678,0.2365375749303841,0.5,0.30434782608695654
glass_loso,hidden,detour_success,T-20,source,23,20,7,7,14,0.0,1,0.45299145299145294,0.3205431823078882,0.24874698159419475,0.5,0.3249999999999999
glass_loso,hidden,detour_success,glass_T-20,decision,23,20,7,7,14,0.0,1,0.44642857142857145,0.2960423634336678,0.2365375749303841,0.5,0.30434782608695654
glass_loso,hidden,detour_success,glass_T-20,source,23,20,7,7,14,0.0,1,0.45299145299145294,0.3205431823078882,0.24874698159419475,0.5,0.3249999999999999
glass_loso,hidden,detour_success,T-30,decision,21,19,4,4,15,,0,0.4411764705882353,0.39285714285714285,0.16170191456819855,0.5,0.19047619047619047
glass_loso,hidden,detour_success,T-30,source,21,19,4,4,15,,0,0.45833333333333326,0.41275062656641603,0.1746193614963424,0.5,0.21052631578947376
glass_loso,hidden,detour_success,glass_T-30,decision,21,19,4,4,15,,0,0.4411764705882353,0.39285714285714285,0.16170191456819855,0.5,0.19047619047619047
glass_loso,hidden,detour_success,glass_T-30,source,21,19,4,4,15,,0,0.45833333333333326,0.41275062656641603,0.1746193614963424,0.5,0.21052631578947376
glass_loso,hidden,detour_success,T-40,decision,11,9,1,1,8,,0,0.9,0.5,0.08135835711814488,0.5,0.09090909090909091
glass_loso,hidden,detour_success,T-40,source,11,9,1,1,8,,0,0.875,0.5,0.09878876797124939,0.5,0.1111111111111111
glass_loso,hidden,detour_success,glass_T-40,decision,11,9,1,1,8,,0,0.9,0.5,0.08135835711814488,0.5,0.09090909090909091
glass_loso,hidden,detour_success,glass_T-40,source,11,9,1,1,8,,0,0.875,0.5,0.09878876797124939,0.5,0.1111111111111111
glass_loso,hidden,base_success,all,decision,101,20,2,2,20,0.125,2,0.1363636363636364,0.016802784844021947,0.020102065258187304,0.5,0.019801980198019802
glass_loso,hidden,base_success,all,source,101,20,2,2,20,0.125,2,0.12702472293265132,0.018873694370383116,0.022774003059418037,0.5,0.022500000000000006
glass_loso,hidden,base_success,glass,decision,101,20,2,2,20,0.125,2,0.1363636363636364,0.016802784844021947,0.020102065258187304,0.5,0.019801980198019802
glass_loso,hidden,base_success,glass,source,101,20,2,2,20,0.125,2,0.12702472293265132,0.018873694370383116,0.022774003059418037,0.5,0.022500000000000006
glass_loso,hidden,base_success,base_failure,decision,99,20,0,0,20,,0,,,0.0004438957803182272,,0.0
glass_loso,hidden,base_success,base_failure,source,99,20,0,0,20,,0,,,0.00042581363719048385,,0.0
glass_loso,hidden,base_success,glass_base_failure,decision,99,20,0,0,20,,0,,,0.0004438957803182272,,0.0
glass_loso,hidden,base_success,glass_base_failure,source,99,20,0,0,20,,0,,,0.00042581363719048385,,0.0
glass_loso,hidden,base_success,glass_base_crash,decision,91,20,0,0,20,,0,,,0.0004726172218998864,,0.0
glass_loso,hidden,base_success,glass_base_crash,source,91,20,0,0,20,,0,,,0.00043552009366247177,,0.0
glass_loso,hidden,base_success,T-5,decision,23,20,0,0,20,,0,,,6.657476541186374e-05,,0.0
glass_loso,hidden,base_success,T-5,source,23,20,0,0,20,,0,,,7.003773200606363e-05,,0.0
glass_loso,hidden,base_success,glass_T-5,decision,23,20,0,0,20,,0,,,6.657476541186374e-05,,0.0
glass_loso,hidden,base_success,glass_T-5,source,23,20,0,0,20,,0,,,7.003773200606363e-05,,0.0
glass_loso,hidden,base_success,T-10,decision,23,20,0,0,20,,0,,,0.0005333430453127909,,0.0
glass_loso,hidden,base_success,T-10,source,23,20,0,0,20,,0,,,0.0004435426185604435,,0.0
glass_loso,hidden,base_success,glass_T-10,decision,23,20,0,0,20,,0,,,0.0005333430453127909,,0.0
glass_loso,hidden,base_success,glass_T-10,source,23,20,0,0,20,,0,,,0.0004435426185604435,,0.0
glass_loso,hidden,base_success,T-20,decision,23,20,1,1,19,,0,0.40909090909090917,0.07142857142857145,0.04313669779809687,0.5,0.043478260869565216
glass_loso,hidden,base_success,T-20,source,23,20,1,1,19,,0,0.44736842105263147,0.08695652173913042,0.04959665716874684,0.5,0.04999999999999999
glass_loso,hidden,base_success,glass_T-20,decision,23,20,1,1,19,,0,0.40909090909090917,0.07142857142857145,0.04313669779809687,0.5,0.043478260869565216
glass_loso,hidden,base_success,glass_T-20,source,23,20,1,1,19,,0,0.44736842105263147,0.08695652173913042,0.04959665716874684,0.5,0.04999999999999999
glass_loso,hidden,base_success,T-30,decision,21,19,1,1,18,,0,0.04999999999999998,0.049999999999999975,0.04827653024237223,0.5,0.047619047619047616
glass_loso,hidden,base_success,T-30,source,21,19,1,1,18,,0,0.027777777777777773,0.05405405405405404,0.05329416616521974,0.5,0.05263157894736844
glass_loso,hidden,base_success,glass_T-30,decision,21,19,1,1,18,,0,0.04999999999999998,0.049999999999999975,0.04827653024237223,0.5,0.047619047619047616
glass_loso,hidden,base_success,glass_T-30,source,21,19,1,1,18,,0,0.027777777777777773,0.05405405405405404,0.05329416616521974,0.5,0.05263157894736844
glass_loso,hidden,base_success,T-40,decision,11,9,0,0,9,,0,,,0.000959936089473255,,0.0
glass_loso,hidden,base_success,T-40,source,11,9,0,0,9,,0,,,0.000905462856760369,,0.0
glass_loso,hidden,base_success,glass_T-40,decision,11,9,0,0,9,,0,,,0.000959936089473255,,0.0
glass_loso,hidden,base_success,glass_T-40,source,11,9,0,0,9,,0,,,0.000905462856760369,,0.0
glass_loso,robot_action,base_crash,all,decision,101,20,91,20,8,0.16666666666666669,8,0.12857142857142861,0.7887775120883858,0.10429205432329729,0.5,0.9009900990099009
glass_loso,robot_action,base_crash,all,source,101,20,91,20,8,0.16666666666666669,8,0.11160178454152232,0.7786121179022306,0.10864153568180669,0.5,0.8975000000000001
glass_loso,robot_action,base_crash,glass,decision,101,20,91,20,8,0.16666666666666669,8,0.12857142857142861,0.7887775120883858,0.10429205432329729,0.5,0.9009900990099009
glass_loso,robot_action,base_crash,glass,source,101,20,91,20,8,0.16666666666666669,8,0.11160178454152232,0.7786121179022306,0.10864153568180669,0.5,0.8975000000000001
glass_loso,robot_action,base_crash,base_failure,decision,99,20,91,20,6,0.22222222222222224,6,0.1538461538461539,0.8265407316071455,0.08778169980601566,0.5,0.919191919191919
glass_loso,robot_action,base_crash,base_failure,source,99,20,91,20,6,0.22222222222222224,6,0.1353600543478261,0.8232722234743175,0.08809600003688979,0.5,0.9199999999999999
glass_loso,robot_action,base_crash,glass_base_failure,decision,99,20,91,20,6,0.22222222222222224,6,0.1538461538461539,0.8265407316071455,0.08778169980601566,0.5,0.919191919191919
glass_loso,robot_action,base_crash,glass_base_failure,source,99,20,91,20,6,0.22222222222222224,6,0.1353600543478261,0.8232722234743175,0.08809600003688979,0.5,0.9199999999999999
glass_loso,robot_action,base_crash,glass_base_crash,decision,91,20,91,20,0,,0,,1.0000000000000002,0.016249396512941813,,0.9999999999999997
glass_loso,robot_action,base_crash,glass_base_crash,source,91,20,91,20,0,,0,,1.0000000000000002,0.016700818711844805,,1.0
glass_loso,robot_action,base_crash,T-5,decision,23,20,22,19,1,,0,0.04545454545454546,0.8984412949505983,0.06012231880827895,0.5,0.9565217391304346
glass_loso,robot_action,base_crash,T-5,source,23,20,22,19,1,,0,0.05263157894736841,0.8877834393586395,0.06808103661641243,0.5,0.95
glass_loso,robot_action,base_crash,glass_T-5,decision,23,20,22,19,1,,0,0.04545454545454546,0.8984412949505983,0.06012231880827895,0.5,0.9565217391304346
glass_loso,robot_action,base_crash,glass_T-5,source,23,20,22,19,1,,0,0.05263157894736841,0.8877834393586395,0.06808103661641243,0.5,0.95
glass_loso,robot_action,base_crash,T-10,decision,23,20,22,19,1,,0,0.5000000000000002,0.9713145075965383,0.04748702729395708,0.5,0.9565217391304346
glass_loso,robot_action,base_crash,T-10,source,23,20,22,19,1,,0,0.4736842105263157,0.9647559176287615,0.053168715713761076,0.5,0.95
glass_loso,robot_action,base_crash,glass_T-10,decision,23,20,22,19,1,,0,0.5000000000000002,0.9713145075965383,0.04748702729395708,0.5,0.9565217391304346
glass_loso,robot_action,base_crash,glass_T-10,source,23,20,22,19,1,,0,0.4736842105263157,0.9647559176287615,0.053168715713761076,0.5,0.95
glass_loso,robot_action,base_crash,T-20,decision,23,20,21,18,2,,0,0.0,0.7872103322774437,0.09471990166255448,0.5,0.9130434782608694
glass_loso,robot_action,base_crash,T-20,source,23,20,21,18,2,,0,0.0,0.7649062768553176,0.10712651841504074,0.5,0.8999999999999999
glass_loso,robot_action,base_crash,glass_T-20,decision,23,20,21,18,2,,0,0.0,0.7872103322774437,0.09471990166255448,0.5,0.9130434782608694
glass_loso,robot_action,base_crash,glass_T-20,source,23,20,21,18,2,,0,0.0,0.7649062768553176,0.10712651841504074,0.5,0.8999999999999999
glass_loso,robot_action,base_crash,T-30,decision,21,19,17,16,4,0.0,1,0.014705882352941175,0.6354057949577889,0.1867571976582346,0.5,0.8095238095238095
glass_loso,robot_action,base_crash,T-30,source,21,19,17,16,4,0.0,1,0.00921658986175115,0.6436184957376432,0.1825919751744375,0.5,0.8157894736842108
glass_loso,robot_action,base_crash,glass_T-30,decision,21,19,17,16,4,0.0,1,0.014705882352941175,0.6354057949577889,0.1867571976582346,0.5,0.8095238095238095
glass_loso,robot_action,base_crash,glass_T-30,source,21,19,17,16,4,0.0,1,0.00921658986175115,0.6436184957376432,0.1825919751744375,0.5,0.8157894736842108
glass_loso,robot_action,base_crash,T-40,decision,11,9,9,7,2,,0,0.38888888888888884,0.7667027417027417,0.17800214883999282,0.5,0.8181818181818183
glass_loso,robot_action,base_crash,T-40,source,11,9,9,7,2,,0,0.3571428571428571,0.7099773242630383,0.21630202551534738,0.5,0.7777777777777779
glass_loso,robot_action,base_crash,glass_T-40,decision,11,9,9,7,2,,0,0.38888888888888884,0.7667027417027417,0.17800214883999282,0.5,0.8181818181818183
glass_loso,robot_action,base_crash,glass_T-40,source,11,9,9,7,2,,0,0.3571428571428571,0.7099773242630383,0.21630202551534738,0.5,0.7777777777777779
glass_loso,robot_action,detour_success,all,decision,101,20,23,7,19,0.6319444444444445,6,0.5418060200668898,0.2833725295204916,0.19251530389141497,0.5178372352285395,0.22772277227722776
glass_loso,robot_action,detour_success,all,source,101,20,23,7,19,0.6319444444444445,6,0.5162124459868669,0.27654331888324857,0.20450371934086478,0.5129801639957811,0.24250000000000005
glass_loso,robot_action,detour_success,glass,decision,101,20,23,7,19,0.6319444444444445,6,0.5418060200668898,0.2833725295204916,0.19251530389141497,0.5178372352285395,0.22772277227722776
glass_loso,robot_action,detour_success,glass,source,101,20,23,7,19,0.6319444444444445,6,0.5162124459868669,0.27654331888324857,0.20450371934086478,0.5129801639957811,0.24250000000000005
glass_loso,robot_action,detour_success,base_failure,decision,99,20,22,7,19,0.6041666666666666,6,0.5200708382526562,0.26085385548060624,0.19368188372313463,0.5194805194805194,0.22222222222222227
glass_loso,robot_action,detour_success,base_failure,source,99,20,22,7,19,0.6041666666666666,6,0.4913422880116961,0.2585362983773469,0.2073223033929879,0.5134320175438596,0.24000000000000002
glass_loso,robot_action,detour_success,glass_base_failure,decision,99,20,22,7,19,0.6041666666666666,6,0.5200708382526562,0.26085385548060624,0.19368188372313463,0.5194805194805194,0.22222222222222227
glass_loso,robot_action,detour_success,glass_base_failure,source,99,20,22,7,19,0.6041666666666666,6,0.4913422880116961,0.2585362983773469,0.2073223033929879,0.5134320175438596,0.24000000000000002
glass_loso,robot_action,detour_success,glass_base_crash,decision,91,20,22,7,18,0.525,5,0.515810276679842,0.27380116199296345,0.20618400424642727,0.5164690382081687,0.24175824175824173
glass_loso,robot_action,detour_success,glass_base_crash,source,91,20,22,7,18,0.525,5,0.4898764123904031,0.2657322746640428,0.2157192933489631,0.5108704850418153,0.25250000000000006
glass_loso,robot_action,detour_success,T-5,decision,23,20,4,4,17,0.0,1,0.4473684210526315,0.1819444444444445,0.16842787697218692,0.5,0.17391304347826086
glass_loso,robot_action,detour_success,T-5,source,23,20,4,4,17,0.0,1,0.48051948051948046,0.19254867939078463,0.1671307675691819,0.5,0.17499999999999996
glass_loso,robot_action,detour_success,glass_T-5,decision,23,20,4,4,17,0.0,1,0.4473684210526315,0.1819444444444445,0.16842787697218692,0.5,0.17391304347826086
glass_loso,robot_action,detour_success,glass_T-5,source,23,20,4,4,17,0.0,1,0.48051948051948046,0.19254867939078463,0.1671307675691819,0.5,0.17499999999999996
glass_loso,robot_action,detour_success,T-10,decision,23,20,7,6,14,,0,0.5803571428571427,0.39962651727357607,0.2253510744074964,0.5089285714285714,0.30434782608695654
glass_loso,robot_action,detour_success,T-10,source,23,20,7,6,14,,0,0.5714285714285714,0.3929283679283679,0.22362032608508436,0.5297619047619048,0.29999999999999993
glass_loso,robot_action,detour_success,glass_T-10,decision,23,20,7,6,14,,0,0.5803571428571427,0.39962651727357607,0.2253510744074964,0.5089285714285714,0.30434782608695654
glass_loso,robot_action,detour_success,glass_T-10,source,23,20,7,6,14,,0,0.5714285714285714,0.3929283679283679,0.22362032608508436,0.5297619047619048,0.29999999999999993
glass_loso,robot_action,detour_success,T-20,decision,23,20,7,7,14,1.0,1,0.44642857142857134,0.42507602818161827,0.258795954680905,0.5089285714285715,0.30434782608695654
glass_loso,robot_action,detour_success,T-20,source,23,20,7,7,14,1.0,1,0.40170940170940156,0.38832384935326114,0.2767310969244807,0.48290598290598274,0.3249999999999999
glass_loso,robot_action,detour_success,glass_T-20,decision,23,20,7,7,14,1.0,1,0.44642857142857134,0.42507602818161827,0.258795954680905,0.5089285714285715,0.30434782608695654
glass_loso,robot_action,detour_success,glass_T-20,source,23,20,7,7,14,1.0,1,0.40170940170940156,0.38832384935326114,0.2767310969244807,0.48290598290598274,0.3249999999999999
glass_loso,robot_action,detour_success,T-30,decision,21,19,4,4,15,,0,0.2794117647058823,0.36453081232492995,0.1703632561223872,0.5,0.19047619047619047
glass_loso,robot_action,detour_success,T-30,source,21,19,4,4,15,,0,0.2833333333333332,0.3776315789473684,0.18188535622526925,0.5,0.21052631578947376
glass_loso,robot_action,detour_success,glass_T-30,decision,21,19,4,4,15,,0,0.2794117647058823,0.36453081232492995,0.1703632561223872,0.5,0.19047619047619047
glass_loso,robot_action,detour_success,glass_T-30,source,21,19,4,4,15,,0,0.2833333333333332,0.3776315789473684,0.18188535622526925,0.5,0.21052631578947376
glass_loso,robot_action,detour_success,T-40,decision,11,9,1,1,8,,0,0.8,0.33333333333333337,0.07792677046084115,0.5,0.09090909090909091
glass_loso,robot_action,detour_success,T-40,source,11,9,1,1,8,,0,0.75,0.3333333333333333,0.09470380544794131,0.5,0.1111111111111111
glass_loso,robot_action,detour_success,glass_T-40,decision,11,9,1,1,8,,0,0.8,0.33333333333333337,0.07792677046084115,0.5,0.09090909090909091
glass_loso,robot_action,detour_success,glass_T-40,source,11,9,1,1,8,,0,0.75,0.3333333333333333,0.09470380544794131,0.5,0.1111111111111111
glass_loso,robot_action,base_success,all,decision,101,20,2,2,20,0.0,2,0.010101010101010102,0.01505050505050504,0.0206915065057841,0.5,0.019801980198019802
glass_loso,robot_action,base_success,all,source,101,20,2,2,20,0.0,2,0.010230179028132993,0.01718717790146362,0.023381950708548014,0.5,0.022500000000000006
glass_loso,robot_action,base_success,glass,decision,101,20,2,2,20,0.0,2,0.010101010101010102,0.01505050505050504,0.0206915065057841,0.5,0.019801980198019802
glass_loso,robot_action,base_success,glass,source,101,20,2,2,20,0.0,2,0.010230179028132993,0.01718717790146362,0.023381950708548014,0.5,0.022500000000000006
